municipio;codEstacao;uf;nomeEstacao;latitude;longitude;datahora;valorMedida
CRICIÚMA;420460803A;SC;Vila Francesa;-28,67498;-49,41612;2023-07-12 17:40:00.0;0,40
CRICIÚMA;420460803A;SC;Vila Francesa;-28,67498;-49,41612;2023-07-12 17:50:00.0;0,60
CRICIÚMA;420460803A;SC;Vila Francesa;-28,67498;-49,41612;2023-07-12 18:00:00.0;0,60
CRICIÚMA;420460803A;SC;Vila Francesa;-28,67498;-49,41612;2023-07-12 18:10:00.0;0,80
CRICIÚMA;420460803A;SC;Vila Francesa;-28,67498;-49,41612;2023-07-12 18:20:00.0;1,20
CRICIÚMA;420460803A;SC;Vila Francesa;-28,67498;-49,41612;2023-07-12 18:30:00.0;0,40
CRICIÚMA;420460803A;SC;Vila Francesa;-28,67498;-49,41612;2023-07-12 18:40:00.0;0,60
CRICIÚMA;420460803A;SC;Vila Francesa;-28,67498;-49,41612;2023-07-12 18:50:00.0;0,20
CRICIÚMA;420460803A;SC;Vila Francesa;-28,67498;-49,41612;2023-07-12 19:30:00.0;0,20
CRICIÚMA;420460803A;SC;Vila Francesa;-28,67498;-49,41612;2023-07-12 23:10:00.0;0,00
CRICIÚMA;420460803A;SC;Vila Francesa;-28,67498;-49,41612;2023-07-12 23:30:00.0;0,80
CRICIÚMA;420460803A;SC;Vila Francesa;-28,67498;-49,41612;2023-07-12 23:40:00.0;0,60
CRICIÚMA;420460803A;SC;Vila Francesa;-28,67498;-49,41612;2023-07-12 23:50:00.0;0,80
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-01 00:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-01 01:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-01 02:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-01 03:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-01 04:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-01 05:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-01 06:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-01 07:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-01 08:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-01 09:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-01 10:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-01 11:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-01 12:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-01 13:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-01 14:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-01 15:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-01 16:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-01 17:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-01 18:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-01 19:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-01 20:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-01 21:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-01 22:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-01 23:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-02 00:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-02 01:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-02 02:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-02 03:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-02 04:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-02 05:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-02 06:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-02 07:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-02 08:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-02 09:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-02 10:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-02 11:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-02 12:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-02 13:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-02 14:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-02 15:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-02 16:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-02 17:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-02 18:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-02 19:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-02 20:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-02 21:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-02 22:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-02 23:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-03 00:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-03 01:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-03 02:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-03 03:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-03 04:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-03 05:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-03 06:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-03 07:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-03 08:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-03 09:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-03 10:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-03 11:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-03 12:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-03 13:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-03 14:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-03 15:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-03 16:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-03 17:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-03 18:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-03 19:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-03 20:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-03 21:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-03 22:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-03 23:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-04 00:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-04 01:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-04 02:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-04 03:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-04 04:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-04 05:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-04 06:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-04 07:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-04 08:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-04 09:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-04 10:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-04 11:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-04 12:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-04 13:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-04 14:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-04 15:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-04 16:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-04 17:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-04 18:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-04 19:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-04 20:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-04 21:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-04 22:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-04 23:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-05 00:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-05 01:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-05 02:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-05 03:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-05 04:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-05 05:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-05 06:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-05 07:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-05 08:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-05 09:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-05 10:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-05 11:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-05 12:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-05 13:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-05 14:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-05 15:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-05 16:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-05 17:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-05 18:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-05 19:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-05 20:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-05 21:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-05 22:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-05 23:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-06 00:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-06 01:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-06 02:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-06 03:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-06 04:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-06 05:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-06 06:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-06 07:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-06 08:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-06 09:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-06 10:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-07 01:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-07 02:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-07 03:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-07 04:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-07 05:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-07 06:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-07 07:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-07 08:20:00.0;0,20
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-07 09:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-07 10:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-07 11:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-07 12:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-07 13:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-07 14:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-07 15:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-07 16:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-07 17:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-07 17:30:00.0;1,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-07 17:40:00.0;0,40
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-07 17:50:00.0;0,20
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-07 18:00:00.0;0,20
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-07 18:30:00.0;0,20
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-07 19:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-07 20:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-07 21:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-07 22:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-07 23:30:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 00:20:00.0;0,20
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 01:20:00.0;0,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 01:40:00.0;1,80
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 01:50:00.0;4,20
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 02:00:00.0;2,40
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 02:10:00.0;2,40
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 02:20:00.0;2,40
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 02:30:00.0;1,60
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 02:40:00.0;1,20
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 02:50:00.0;0,80
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 03:00:00.0;1,20
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 03:10:00.0;1,40
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 03:20:00.0;1,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 03:30:00.0;0,80
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 03:40:00.0;1,20
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 03:50:00.0;0,80
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 04:00:00.0;0,80
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 04:10:00.0;1,20
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 04:20:00.0;1,40
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 04:30:00.0;1,40
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 04:40:00.0;1,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 04:50:00.0;1,20
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 05:00:00.0;1,60
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 05:10:00.0;2,20
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 05:20:00.0;1,20
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 05:30:00.0;1,80
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 05:40:00.0;0,80
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 05:50:00.0;2,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 06:00:00.0;1,80
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 06:10:00.0;1,40
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 06:20:00.0;1,20
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 06:30:00.0;1,20
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 06:40:00.0;1,40
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 06:50:00.0;1,60
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 07:00:00.0;2,40
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 07:10:00.0;1,60
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 07:20:00.0;2,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 07:30:00.0;1,40
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 07:40:00.0;1,20
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 07:50:00.0;1,60
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 08:00:00.0;1,80
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 08:10:00.0;2,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 08:20:00.0;1,60
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 08:30:00.0;1,20
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 08:40:00.0;1,20
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 08:50:00.0;0,80
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 09:00:00.0;1,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 09:10:00.0;1,40
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 09:20:00.0;1,60
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 09:30:00.0;1,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 09:40:00.0;1,00
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 09:50:00.0;1,20
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 10:00:00.0;0,80
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 10:10:00.0;0,20
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 10:20:00.0;0,20
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 10:30:00.0;0,40
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 10:40:00.0;0,20
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 10:50:00.0;0,20
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 11:10:00.0;0,20
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 11:20:00.0;0,40
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 11:30:00.0;1,60
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 11:40:00.0;1,40
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 11:50:00.0;0,60
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 12:00:00.0;0,20
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 12:10:00.0;0,20
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 12:20:00.0;0,80
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 12:30:00.0;0,80
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 12:40:00.0;0,60
CRICIÚMA;420460803H;SC;Rio Sangão;-28,6807;-49,38;2023-07-08 12:50:00.0;0,80
